Price,Avg Area Income,Avg Area House Age,Avg Area Number of Rooms,WaferId,MyCol,MyCol2,Area Population
843536.172,66889.09941,7.079593805,5.153574703,4671-01,,X,20501.00582
843633.1982,69689.6297,4.065513078,6.311314926,4671-01,,X,27438.68941
843650.8279,67877.02334,5.678509326,6.320235228,4671-01,,X,19524.09855
844695.5049,56143.36197,5.494289798,5.274642349,4671-01,,X,46896.62636
845553.3695,54510.2001,5.052580013,8.723667665,4671-01,,X,20211.43699
845890.2405,82060.5285,4.214295131,6.449313325,4671-01,,X,23403.63157
846052.9112,57880.64441,5.796357678,7.272294414,4671-01,,X,20255.9803
846055.7174,68201.41249,4.19694777,5.969959494,4671-01,,X,43468.16446
846095.9673,55768.79192,5.353215988,6.007036494,4671-01,,X,47989.68021
846841.4564,49409.67148,7.119590276,7.536912104,4671-01,,X,27805.43744
846939.4288,57814.84583,5.345949188,6.672672496,4671-01,,X,32880.78811
847155.0413,52934.43579,6.027445797,6.464112096,4671-01,,X,46520.69219
847387.2058,71090.64685,4.978978133,6.230365773,4671-01,,X,26030.46371
847767.9216,59024.71066,5.483082949,6.065900195,4671-01,,X,36271.52986
849008.7047,60421.75409,5.632793366,5.781082744,4671-01,,X,32754.83084
849153.1225,62917.32124,5.46901058,6.024523188,4671-01,,X,36845.30501
849180.846,56935.32996,6.489971718,6.234253209,4671-01,,X,32965.93529
849566.0855,58874.27384,6.342055418,6.645741991,4671-01,,X,19772.52166
849656.9232,61704.34216,5.320240167,7.249122096,4671-01,,X,19148.03971
850010.1816,59549.91391,6.609092096,5.943765122,4671-01,,X,14906.24662
850114.5963,54858.82363,5.964918211,5.659969092,4671-01,,X,36228.83614
850593.3377,70562.35851,7.037251617,5.012792886,4671-01,,X,26073.2223
850977.0123,58187.0494,6.084778056,7.256935779,4671-01,,X,31551.86373
851018.9558,60537.86806,4.649565371,6.797159355,4671-01,,X,31247.58047
851633.9109,59832.39494,3.927293256,7.187855173,4671-01,,X,36930.84405
852099.464,57279.06358,5.118108905,6.561520216,4671-01,,X,44023.79068
852268.6717,70280.36135,4.728804322,5.012885306,4671-01,,X,39662.74187
852504.5856,60625.05748,5.473312141,6.614453128,4671-01,,X,33411.74223
852565.6269,62561.56095,4.727889358,7.928356117,4671-01,,X,37446.16768
852590.3528,45103.81573,5.716327985,6.645191276,4671-01,,X,43067.01157
852703.2637,42258.77454,5.744994494,7.552481939,4671-01,,X,49215.66342
852982.5644,74237.26128,4.663506201,4.705015387,4671-01,,X,37651.01453
853084.1522,63765.46966,4.833812445,5.911176411,4671-01,,X,44863.71498
853142.8085,71714.70068,5.322018628,5.229619481,4671-01,,X,28294.09415
853750.6529,46339.90081,4.16897216,8.159537583,4671-01,,X,52123.99386
854045.0138,48616.85537,7.080939775,6.843022938,4671-01,,X,29770.08343
854487.597,70552.56028,5.428850307,6.908628708,4671-01,,X,31093.44526
854812.258,56290.32129,5.765599756,7.112024107,4671-01,,X,27648.72339
854815.1175,62616.16582,4.844336296,6.80310024,4671-01,,X,31010.22142
854945.5067,62397.07973,5.873184775,6.428539208,4671-01,,X,40739.87735
855423.984,85172.82909,3.944863742,5.513040369,4671-01,,X,26018.01564
855667.1793,61046.28866,7.105245344,4.696139828,4671-01,,X,40277.89925
856022.8625,58108.48878,4.633538535,5.495635406,4671-01,,X,37642.02655
856207.6028,56374.21297,5.712045813,6.903349155,4671-01,,X,35084.59224
856261.6152,65893.44773,4.968478883,6.665318115,4671-01,,X,28173.79002
856383.5014,70965.06765,4.999277265,7.45993862,4671-01,,X,15482.45243
856548.9441,65533.41492,5.948015641,6.727120954,4671-01,,X,25002.19225
856931.5284,61682.99948,5.973472603,6.288611418,4671-01,,X,29674.03236
857697.1255,67858.50166,4.948624044,6.228655544,4671-01,,X,29708.75808
857762.317,70064.23658,5.360253242,4.747499792,4671-01,,X,28122.23338
857934.5478,61508.9836,6.283106165,5.715533352,4671-01,,X,36962.80755
858088.7188,53338.98917,4.489991198,8.172730703,4671-01,,X,45234.81835
858159.6196,71324.30445,4.086691139,6.020985036,4671-01,,X,27362.18991
858685.5659,56547.50719,5.435415183,6.515149877,4671-01,,X,37585.27458
859078.6477,71784.47362,5.557437326,6.017354465,4671-01,,X,30364.32419
859208.7212,58318.8615,6.643225713,7.028824446,4671-01,,X,29491.63527
859427.9793,71392.47389,3.997533151,7.839552495,4671-01,,X,36009.70034
860346.4707,53409.27698,6.495543869,7.274836553,4671-01,,X,22522.8816
860399.3452,61431.82929,6.955535847,6.071830703,4671-01,,X,32912.04398
860804.446,65480.3066,5.581042623,6.69072862,4671-01,,X,35056.75102
861013.9461,57093.5638,6.684657867,6.987216614,4671-01,,X,19379.02082
861138.1836,62714.55443,4.861475959,5.34005839,4671-01,,X,41998.56888
861321.5807,57782.41708,5.159300978,6.332626733,4671-01,,X,33426.84938
861657.3994,73823.93879,4.739240943,7.590101512,4671-01,,X,10555.70282
862376.7533,62036.63113,5.535460544,7.911090902,4671-01,,X,14790.21577
862407.817,64705.38341,4.672028732,6.386089398,4671-01,,X,33900.19875
862865.8153,42245.80078,4.878096045,7.328273933,4671-01,,X,53670.66263
863297.1767,67335.75773,6.785460273,7.377845327,4671-01,,X,10311.00139
863386.1738,64644.89881,3.23205949,6.518794324,4671-01,,X,45329.50884
863448.3924,67465.99562,4.597388768,7.39163972,4671-01,,X,22714.46906
864067.0615,75025.96429,3.386003829,6.1197813,4671-01,,X,33970.36011
864132.0331,46474.31697,7.281983303,7.925986271,4671-01,,X,28182.0961
864446.7942,65908.73975,5.296992962,6.830251968,4671-01,,X,24080.58935
864483.7585,68363.25907,6.30636892,6.35862933,4671-01,,X,20667.90293
864702.9339,63595.95836,6.124785472,6.682731041,4671-01,,X,19345.40638
864899.485,67421.66705,4.638742025,7.664160226,4671-01,,X,20167.03999
865099.5234,63044.4601,5.935261391,5.913453615,4671-01,,X,32725.27954
865816.6759,70951.86812,4.479713621,6.543319113,4671-01,,X,38455.34522
866142.1839,74388.60126,4.273992745,5.57526046,4671-01,,X,33763.08394
866328.1313,68275.5812,5.534934174,6.277831678,4671-01,,X,31383.07069
866666.0554,56753.73014,4.945615214,6.240884739,4671-01,,X,52718.24234
866689.0912,58725.63185,6.819396084,6.025570211,4671-01,,X,22762.46618
867044.9596,75691.90024,4.639658329,6.469125115,4671-01,,X,24436.95311
867082.8428,63797.57852,5.689564063,7.305667972,4671-01,,X,26094.90558
867311.0637,62992.1901,5.913662974,7.054529483,4671-01,,X,23116.79338
867444.7049,80793.42091,4.365596873,7.06046765,4671-01,,X,25377.56176
867714.3838,45685.24992,5.34246816,8.09367208,4671-01,,X,30345.59016
867898.2822,53302.25924,7.583106079,5.607135038,4671-01,,X,33222.76188
868314.4736,58822.04321,5.131804628,8.500956441,4671-01,,X,34141.83201
868435.275,58299.82603,5.037562816,7.002685869,4671-01,,X,31675.26753
868694.0737,70280.68819,4.625164329,5.625509818,4671-01,,X,38916.17469
868713.4367,61436.91891,5.53707982,6.218125927,4671-01,,X,42032.61056
869026.582,60530.7319,4.436177367,7.670800219,4671-01,,X,34043.22655
869924.0584,68779.1743,5.198650574,7.836796128,4671-01,,X,18901.41543
870252.411,60776.38714,6.855932512,5.572610331,4671-01,,X,28318.75042
871325.2613,68885.98661,5.638185034,5.604893614,4671-01,,X,21688.8083
872177.4089,68311.92623,4.310888297,7.259081955,4671-01,,X,39833.09092
872312.1738,69333.68219,5.924392329,6.542681826,4671-01,,X,17187.11819
872365.8799,49728.43703,5.844846445,7.531572717,4671-01,,X,37608.67975
872595.093,50764.67343,6.292878824,7.383725367,4671-01,,X,33577.08481
873048.3196,62184.53937,4.925757745,7.427689115,4671-01,,X,26008.30912
873241.9886,50212.43953,6.645207267,7.4041142,4671-01,,X,20913.65544
873509.1895,66484.84424,5.700884776,6.90887064,4671-01,,X,28002.64709
873515.9385,60850.70206,3.690574063,7.415055719,4671-01,,X,56303.30599
873588.1297,66989.73178,5.126392437,5.54403175,4671-01,,X,37017.09635
874103.6606,58593.79404,4.662980906,6.333616932,4671-01,,X,39287.5279
874497.2655,60110.37928,5.926383868,5.626159182,4671-01,,X,32536.46587
874572.1627,59464.01773,5.748358135,7.027626839,4671-01,,X,33026.12434
874755.2933,60935.56171,5.691659801,6.714489334,4671-01,,X,26703.92133
874969.6969,70743.19551,5.379595574,5.220527709,4671-01,,X,26897.71205
875799.2473,62052.19499,4.139620469,6.484684915,4671-01,,X,41722.6619
875904.5286,64661.93028,4.656695745,5.660253117,4671-01,,X,49457.17937
876348.8176,66039.73844,4.876921107,9.067212171,4671-01,,X,15612.67721
876763.5841,52157.74005,6.257201542,6.053602093,4671-01,,X,44782.56827
877247.2454,62726.4184,4.749157801,7.561920453,4671-01,,X,39475.81562
877566.822,75437.52345,5.017667006,4.683749947,4671-01,,X,31432.72954
877779.3441,71833.87358,5.876269762,4.630230328,4671-01,,X,31326.33864
877822.6629,62500.96326,4.800144156,7.397915472,4671-01,,X,38180.26452
878862.7457,62043.17585,5.824410874,7.043611453,4671-01,,X,23249.82461
879062.5907,69544.12817,5.295864201,6.143545198,4671-01,,X,27071.52903
879356.366,53365.02398,5.814456126,7.886904601,4671-01,,X,36419.23411
879511.1964,67846.04866,5.379704851,6.103863335,4671-01,,X,27442.09616
879618.3222,62794.96597,4.206346468,8.480848339,4671-01,,X,31162.06331
880084.7004,58182.06087,6.052909859,7.871996503,4671-01,,X,17668.95198
880132.844,52848.63047,5.329908451,5.829254933,4671-01,,X,53628.68239
880214.2119,46449.62564,6.5730532,5.668122841,4671-01,,X,55176.20255
880402.7569,37908.67586,6.233812726,7.252915778,4671-01,,X,39632.07979
880682.302,57972.41595,7.68947618,6.722328315,4671-01,,X,13683.47964
880851.0552,67712.81277,6.615897641,6.021413188,4671-01,,X,16561.19222
881273.1168,49268.37307,6.269166301,8.091053212,4671-01,,X,41349.04041
881443.9247,66933.16527,4.74878659,5.87980342,4671-01,,X,41834.04294
881446.1155,55245.33729,3.96574483,8.961105506,4671-01,,X,43557.94344
882057.1706,46147.05306,6.623332829,7.60683155,4671-01,,X,27161.12861
882170.3184,51110.93411,6.068556846,6.906695715,4671-01,,X,38408.27206
882666.5815,48963.29615,5.440333831,8.454207452,4671-01,,X,35431.25154
883021.8964,70602.25967,5.412264971,5.539286519,4671-01,,X,35594.22418
883147.471,67071.83062,4.935155354,7.632398394,4671-01,,X,32084.7434
884015.2271,47904.68551,6.285249312,8.051999209,4671-01,,X,33853.9196
884227.2099,69657.36279,6.352332251,5.36880436,4671-01,,X,29973.09356
884891.4955,64059.44247,5.789113537,5.935699281,4671-01,,X,27865.99607
885204.9787,47965.4069,5.694637941,7.36332731,4671-01,,X,46071.94734
885249.1825,66026.61208,4.173577215,6.346072053,4671-01,,X,43645.38548
885379.7903,72083.34088,4.174159402,5.728891849,4671-01,,X,36471.45807
885611.5783,66770.22003,5.053486344,6.619484577,4671-01,,X,33238.33274
885661.5908,46737.59801,4.886380224,8.172473256,4671-01,,X,42351.30363
885709.7643,70866.71679,5.870557966,5.728607328,4671-01,,X,24511.81998
885796.2796,52681.22886,5.369021376,7.115186212,4671-01,,X,44203.08095
885920.5532,59569.53734,6.279536891,7.325379539,4671-01,,X,31294.65246
886036.1295,51044.2917,6.067487348,7.783690871,4671-01,,X,37730.00709
886124.7256,71106.73804,5.460238285,5.962612283,4671-01,,X,25861.92823
886321.0236,55430.0968,5.645572559,6.925359976,4671-01,,X,36332.25465
886536.4284,57136.45576,5.197156478,6.973464022,4671-01,,X,26915.14573
886815.9436,57869.26848,5.625298604,7.601621871,4671-01,,X,31818.93257
887016.9764,56030.47489,5.029914596,7.932589428,4671-01,,X,46255.54143
887739.4321,71172.48906,5.780419273,6.102667947,4671-01,,X,23264.37052
888866.3945,54623.76529,5.844598703,8.297124357,4671-01,,X,41939.51507
889113.2389,75860.86115,3.69089057,4.788380207,4671-01,,X,41003.88008
889385.9016,69632.04046,4.691106301,5.563805068,4671-01,,X,34641.56508
889831.1511,42943.93601,6.289222852,8.366067624,4671-01,,X,34468.87383
889845.6012,61369.48315,4.81760056,6.240029079,4671-01,,X,37670.82898
890112.5493,67504.17846,5.329798509,5.894411949,4671-01,,X,37441.12054
890138.2114,67742.54926,4.513528509,8.156727195,4671-01,,X,30678.37073
890481.7298,69460.27826,4.55005232,5.844185598,4671-01,,X,40084.20819
890559.861,58301.73272,4.923842083,8.058463315,4671-01,,X,32759.44783
890887.6807,75104.55175,5.600449095,6.010831169,4671-01,,X,17461.44447
891200.8623,60285.95348,5.28447684,6.750031342,4671-01,,X,34769.22786
891259.3384,66449.93044,5.133480582,6.076763139,4671-01,,X,18725.6066
891468.2133,51796.13358,6.248382613,7.179353883,4671-01,,X,31178.438
891661.6959,54293.43887,4.772390467,9.802010414,4671-01,,X,35079.83031
891981.0976,61426.00134,4.143032901,6.484095707,4671-01,,X,45701.33285
892039.4035,49869.47974,6.666915349,7.960443989,4671-01,,X,36325.67877
892718.091,59179.8686,6.215488288,6.519249287,4671-01,,X,33549.55306
893215.2366,46931.57582,7.525739655,7.411213425,4671-01,,X,22190.12926
893435.1192,55510.47214,6.333973361,8.051281302,4671-01,,X,26153.07274
893541.4569,59348.62721,6.512462078,7.522803799,4671-01,,X,35785.38869
893802.0888,67055.44684,6.98123544,4.621370129,4671-01,,X,32034.98064
893919.0388,68848.19668,6.778112479,6.085627686,4671-01,,X,25880.41441
894203.5715,61611.75178,5.994479121,7.009128594,4671-01,,X,18947.55835
894251.0686,61200.72618,5.299694,6.23461464,4671-01,,X,42789.69222
894292.0474,59513.83492,4.885131771,5.57471435,4671-01,,X,44162.27921
895441.0221,68661.24746,5.001163155,6.382668351,4671-01,,X,25431.39781
895600.4237,57684.52669,6.402133413,6.053240408,4671-01,,X,31033.02311
895737.1334,59748.85549,5.339339881,7.748681606,4671-01,,X,27809.98654
895845.5655,68353.72575,5.184548388,7.424003894,4671-01,,X,27804.83013
896246.1462,73265.99934,4.668163474,5.708119193,4671-01,,X,30667.23476
896303.7992,52699.66757,6.385036059,8.588217916,4671-01,,X,30299.2827
896937.6578,62669.0388,4.832217969,6.007381661,4671-01,,X,38547.92208
896944.2443,45493.20843,7.381580819,7.266475345,4671-01,,X,38938.2712
897013.181,55774.73384,5.037051828,8.249580316,4671-01,,X,38812.50605
897223.4347,52599.08666,6.64114612,8.440430149,4671-01,,X,31590.38533
897291.1153,59768.80592,5.805732788,7.425903425,4671-01,,X,26202.63146
897479.9502,62745.03284,6.417465138,8.158035375,4671-01,,X,16737.55224
898281.9025,68864.2823,6.00205394,4.9673884,4671-01,,X,29802.32138
899186.1569,64969.63058,5.66966826,6.074014508,4671-01,,X,35237.45343
899466.5749,56315.35158,5.064975334,8.708239446,4671-01,,X,40985.4772
899609.3001,38122.52449,6.336108942,7.762550883,4671-01,,X,38067.55218
900851.1631,44868.50458,6.722479509,6.834240315,4671-01,,X,43154.60849
900973.3764,82632.04577,5.302244663,5.036428918,4671-01,,X,13162.97966
901752.6805,68377.38138,5.206021932,5.744059838,4671-01,,X,33641.56084
901881.7427,66342.48968,5.857266082,6.94910892,4671-01,,X,11792.81516
902350.4197,69320.32912,4.312327918,5.90492797,4671-01,,X,32668.93492
902520.94,51474.30702,5.572671932,7.50901234,4671-01,,X,38952.18917
903301.9933,54973.19372,5.426987047,7.136285579,4671-01,,X,40412.72218
903657.5625,69013.36835,5.976152431,6.448118673,4671-01,,X,17180.48353
903665.2037,55795.38073,6.663034957,6.982778235,4671-01,,X,26448.03397
903881.6639,54617.88615,6.234743605,6.782860704,4671-01,,X,29613.844
904497.3171,85345.1359,4.680231514,7.227793179,4671-01,,X,13088.15636
904785.1632,42348.16246,6.791701023,8.386485036,4671-01,,X,33609.69466
904789.6122,63022.78791,5.412142905,5.481830335,4671-01,,X,33582.68525
905045.2177,68277.67278,5.930549621,5.411953103,4671-01,,X,38099.86749
905328.7691,60912.31622,6.313147371,6.298966339,4671-01,,X,20915.81605
905354.914,73060.84623,5.293682311,6.312252808,4671-01,,X,22695.69548
905435.8429,62881.16212,6.175657448,6.507107742,4671-01,,X,22580.31276
906011.3853,66397.44099,4.83574934,6.254684423,4671-01,,X,50504.04782
906034.6514,64962.433,7.352679089,6.535796373,4671-01,,X,17093.8098
906419.3179,60889.38965,6.105744489,6.410508879,4671-01,,X,32997.63893
906543.7654,59563.08494,6.167697156,7.645776799,4671-01,,X,24196.14147
907462.4512,52512.84234,7.371844252,6.21934521,4671-01,,X,25943.0776
907530.1753,63574.46622,5.327547311,6.086976868,4671-01,,X,34714.72072
908013.0021,68305.75377,4.402219814,5.039587069,4671-01,,X,49180.74192
908616.4826,62224.01009,6.692664317,5.040349931,4671-01,,X,21689.12354
909781.4668,53427.87537,5.804315611,7.665601844,4671-01,,X,34538.75492
909885.8014,64469.03364,4.53453824,5.839049562,4671-01,,X,43745.99082
910099.644,87272.09339,5.025865854,7.184765323,4671-01,,X,7522.333138
910211.0189,51976.02393,5.354922556,7.375559651,4671-01,,X,36360.16875
910512.6354,61171.88271,4.069428648,7.171853554,4671-01,,X,41919.9011
911071.8336,65817.20028,5.268005224,6.65029888,4671-01,,X,40674.78377
911202.1683,67972.63008,5.496668278,6.337285588,4671-01,,X,27865.33079
911247.817,57818.79941,6.855622576,6.051938963,4671-01,,X,37984.18798
911656.1053,62347.25085,4.459532432,7.408145957,4671-01,,X,37499.0055
911901.1553,54629.08571,4.11440652,6.946618149,4671-01,,X,55495.03197
912422.1464,61437.77627,6.812229726,6.564612634,4671-01,,X,24682.28704
912585.6212,52141.35901,7.567152938,7.299796422,4671-01,,X,29595.43143
912891.6806,59498.07937,5.522134705,7.429202325,4671-01,,X,25401.10188
913397.0869,74405.37257,5.623071765,5.546842196,4671-01,,X,28304.92386
913587.0974,51144.77077,6.748781492,6.767066347,4671-01,,X,39369.30084
913978.5734,49198.62891,6.375401943,6.857199036,4671-01,,X,44786.52968
914136.5198,60244.29,5.706416976,6.129404565,4671-01,,X,24602.56309
914231.2923,64823.01584,5.079006175,7.053927147,4671-01,,X,36481.32775
914325.0292,66894.11695,5.326797512,6.063084509,4671-01,,X,28630.36253
914378.3344,54051.02466,5.365761245,7.654447412,4671-01,,X,27822.49637
915818.4531,73875.67601,4.934697172,6.499533595,4671-01,,X,34332.42096
915992.5578,62857.07813,5.060886422,5.861576421,4671-01,,X,48339.9406
916140.2212,59128.31877,5.88630988,5.571042791,4671-01,,X,45592.38758
916344.2938,58321.56896,4.905564113,6.905502817,4671-01,,X,45979.79121
916717.6047,62141.69861,5.060596059,6.063680473,4671-01,,X,37463.83648
917351.1356,46819.68266,5.502964942,7.565890631,4671-01,,X,48952.12525
917610.8884,63867.10459,6.39422996,8.958300172,4671-01,,X,14522.65907
918533.6164,64975.88369,5.175115447,6.584406172,4671-01,,X,37088.81622
919207.0276,55573.61779,7.036672003,4.946874791,4671-01,,X,29352.86297
919926.9985,54048.69105,4.391004045,7.841066299,4671-01,,X,42177.96629
919963.0086,55845.54616,5.402463497,6.515683338,4671-01,,X,43790.66537
920498.9374,59878.06935,5.48606302,6.693434359,4671-01,,X,44212.90535
920540.6539,44218.54111,5.589395643,9.449249571,4671-01,,X,35420.74094
920747.9113,71208.2693,5.300326049,6.077988865,4671-01,,X,25696.36174
920951.5683,78646.30868,4.084091884,7.768766156,4671-01,,X,17551.70639
921238.3583,59078.51429,6.042080099,5.921795631,4671-01,,X,34655.93991
921321.015,70793.71967,4.608455549,6.394093592,4671-01,,X,19908.13074
921396.9753,69099.40351,5.600101651,5.40860478,4671-01,,X,37540.31003
922054.1319,65083.88009,3.518886315,8.374999406,4671-01,,X,39498.30028
922478.9145,56788.03128,6.740115935,5.325036955,4671-01,,X,36204.71114
922514.088,64251.5372,4.808593948,5.758866925,4671-01,,X,45172.75709
923246.8621,65197.99542,6.810646579,5.617601976,4671-01,,X,28162.44064
923444.1448,78462.90642,5.355724656,6.479993675,4671-01,,X,17227.90721
923508.1257,64889.21934,3.727083933,7.655452911,4671-01,,X,25904.97991
923830.3349,45546.64341,4.602924852,8.698535841,4671-01,,X,34810.67951
923971.5832,62554.55457,5.553856476,6.286928355,4671-01,,X,39403.95992
924271.7911,64595.71155,5.857966088,6.075797822,4671-01,,X,29668.87669
924346.1648,65580.05597,4.632527413,6.561204277,4671-01,,X,48220.31523
924728.5374,67284.47485,5.435725734,6.449025947,4671-01,,X,24942.88585
925163.746,61989.9192,4.825295823,7.683450306,4671-01,,X,35997.83171
925394.135,63059.34425,3.979703619,8.483791649,4671-01,,X,25390.45914
925566.3313,70969.9021,4.901817799,6.396268006,4671-01,,X,24833.64615
926482.4677,76822.43487,4.894642053,6.320035897,4671-01,,X,24966.18816
926880.8506,65423.24692,5.75682588,6.35315741,4671-01,,X,28914.79146
926882.9195,61581.04805,4.993286513,6.529445635,4671-01,,X,43070.51539
927163.8119,49435.53583,6.537364464,6.052518255,4671-01,,X,43441.99643
927181.0664,60018.89377,6.650993718,5.258696394,4671-01,,X,35188.91826
927677.4223,60865.56162,5.005418656,5.502792731,4671-01,,X,50842.60665
927978.9092,49767.03433,6.656389733,7.020757423,4671-01,,X,40776.07911
928210.7615,52652.65234,5.688943049,7.217268472,4671-01,,X,34776.58591
928538.7848,65567.85918,5.184775392,6.544099249,4671-01,,X,44057.14966
928563.8216,77864.5148,5.119941049,6.929686495,4671-01,,X,25200.42395
928950.0032,65846.17104,6.385373647,6.804130904,4671-01,,X,28214.36355
929247.5995,60835.08998,5.551221592,6.517175038,4671-01,,X,45574.74166
929480.6299,54866.21569,6.986763275,7.285434147,4671-01,,X,35192.84403
930011.5709,63128.60652,5.459418735,6.953525108,4671-01,,X,39536.8097
930493.3313,66347.04471,4.643660663,5.335454984,4671-01,,X,44644.24779
931357.9954,55879.50379,6.407946258,5.370386614,4671-01,,X,37360.06356
931733.3639,64707.74566,6.371568823,5.95444541,4671-01,,X,23746.00113
931768.0455,62862.48802,4.606130739,6.724241154,4671-01,,X,37254.69839
931787.6179,58832.50404,5.819522121,7.559578681,4671-01,,X,30200.10651
932380.5504,78661.54624,5.182693359,5.553070982,4671-01,,X,25087.37081
932616.0682,63353.80354,4.894943685,7.307411976,4671-01,,X,37717.60297
932979.3606,63380.81467,5.344664036,6.001574335,4671-01,,X,40217.33358
933157.3392,70090.32109,5.368736615,6.201132728,4671-01,,X,26390.81105
933306.2877,63630.60779,5.414388206,7.390197491,4671-01,,X,23129.11627
933609.2581,66320.99448,6.287340353,6.808607098,4671-01,,X,16803.47999
933949.0733,75479.76745,6.009215325,6.475021874,4671-01,,X,18537.4308
934111.6355,57407.72341,7.072261244,6.473828032,4671-01,,X,27117.8921
934408.7143,66524.47102,4.541851437,7.004693668,4671-01,,X,34618.82699
934492.3424,62345.8226,5.36318709,6.408996608,4671-01,,X,41982.90667
934610.3953,71028.1759,3.895831096,6.623775714,4671-01,,X,43922.63017
934744.0335,60357.54503,7.239873332,4.290193826,4671-01,,X,36198.44099
935061.3093,73334.68387,5.305891887,5.954193531,4671-01,,X,32270.8275
935488.6065,75534.27948,4.545026952,7.096019756,4671-01,,X,27730.74931
935590.8043,75179.90299,4.595920956,7.201635799,4671-01,,X,23978.0933
936148.5119,73540.62894,4.421746778,7.049997801,4671-01,,X,39756.36603
936234.3476,59716.58307,5.078042652,4.46053037,4671-01,,X,49859.49907
936368.9634,55909.3223,5.419562911,9.289854372,4671-01,,X,22355.23541
936553.7043,77020.33044,5.073982252,5.859494341,4671-01,,X,25332.00697
936864.6878,48483.9423,6.082064754,7.405948947,4671-01,,X,35848.08127
937325.5661,68816.87079,5.095804701,7.963480582,4671-01,,X,18444.03068
937628.3467,58088.43813,6.017831001,5.790005274,4671-01,,X,51925.41161
938171.3556,60907.694,5.513687016,7.0029397,4671-01,,X,34661.55586
938420.7846,57855.69136,5.184382513,6.568365928,4671-01,,X,40581.75932
938827.8008,58687.1013,6.598676143,6.63543391,4671-01,,X,29395.60249
939040.0036,56241.22677,5.623087016,6.818670754,4671-01,,X,32745.36812
939139.0293,60798.2031,5.014684841,7.141282277,4671-01,,X,43682.09423
939490.9138,63555.72232,7.027469896,5.831951102,4671-01,,X,25154.95519
940138.9614,50172.57073,6.33456811,7.346448516,4671-01,,X,32764.43591
940162.7245,68366.34149,4.327924311,5.370211326,4671-01,,X,42522.59413
940229.2343,56576.55293,5.852522501,6.22945854,4671-01,,X,38519.04251
941594.3284,59787.4045,5.653120316,6.594592279,4671-01,,X,32402.10755
941950.5795,64303.64009,5.626372535,6.583251654,4671-01,,X,20214.598
942093.9245,50473.02312,5.990390366,6.968282497,4671-01,,X,50145.43371
942166.509,65071.02531,5.470315298,7.652105772,4671-01,,X,27613.89667
942397.0665,52190.96795,6.443855517,6.321704336,4671-01,,X,39309.46426
942508.9622,72683.52988,6.033750501,6.753219361,4671-01,,X,18539.1007
942663.9415,64497.27099,5.855132309,6.344379642,4671-01,,X,30018.12056
942838.1647,61456.1507,6.882954326,6.417572622,4671-01,,X,30821.41209
943309.4486,68145.92039,5.474098801,5.786855348,4671-01,,X,39187.76583
943404.239,61951.17044,6.065183671,7.43863334,4671-01,,X,31521.27571
943469.808,60685.9264,6.240501135,7.151434764,4671-01,,X,27530.56599
943485.0473,60509.60604,5.511947845,7.031684469,4671-01,,X,27080.03549
943575.1307,63524.21761,6.295071682,4.811622635,4671-01,,X,48123.70594
943668.4824,71930.60955,4.493521763,6.762292739,4671-01,,X,23234.26875
943854.7279,48278.86016,5.257100922,7.435501715,4671-01,,X,51148.22512
944001.5583,75312.25951,5.364982406,6.667365547,4671-01,,X,9487.921585
944032.4773,63563.91421,5.662570992,6.848702994,4671-01,,X,38088.63597
944186.1591,74111.64223,3.70833623,7.976279018,4671-01,,X,30078.65863
944288.911,62503.58703,3.779592247,7.156414687,4671-01,,X,35167.57023
944491.0396,54516.63198,7.123411231,4.321938664,4671-01,,X,51298.9504
944590.1588,64241.79223,5.328137978,7.253737124,4671-01,,X,27768.58455
944979.0094,66036.41541,5.426193918,7.426907845,4671-01,,X,23207.68005
945057.3184,62333.48575,5.348729243,7.280258783,4671-01,,X,29704.82371
945079.5323,56252.24324,5.479987314,6.404475409,4671-01,,X,44305.72216
945252.1918,77459.75786,4.282450211,5.980078563,4671-01,,X,37910.29498
945551.1489,66181.91715,4.821035379,6.545256912,4671-01,,X,25337.01157
945614.5659,53173.34528,5.503955342,6.879953963,4671-01,,X,43600.36093
945831.1863,70784.05258,4.560457849,6.257963587,4671-01,,X,41230.18626
945833.1891,72139.646,3.105751238,6.070059216,4671-01,,X,52601.11684
945931.1936,71639.29691,6.569124436,5.614572016,4671-01,,X,28995.09305
945981.5296,51519.61854,6.94474747,5.543896647,4671-01,,X,43258.6446
946182.0502,61300.28128,5.764434518,7.111451,4671-01,,X,33922.63298
946479.2349,56231.1618,5.459845342,5.014916517,4671-01,,X,52657.03375
946556.2637,70005.69443,4.915490826,7.387976068,4671-01,,X,25136.21543
946821.3369,69313.96972,4.645259484,6.734006879,4671-01,,X,30418.68189
946943.0362,62484.8553,6.496651466,7.322709774,4671-01,,X,26882.65179
947355.9701,60509.83846,5.21502633,7.716666271,4671-01,,X,35376.73383
948054.0087,57896.60321,5.450221458,7.631447396,4671-01,,X,35960.62566
948279.9394,57358.62333,7.353131745,7.096839816,4671-01,,X,22061.58541
948366.9679,58945.507,6.635288857,4.490071755,4671-01,,X,47225.66765
948788.2757,72942.70506,4.786222295,7.31988553,4671-01,,X,24377.90905
949072.2496,64290.20571,3.648545707,7.368073057,4671-01,,X,54157.29516
949684.4102,57568.21705,6.544845531,7.214824119,4671-01,,X,34385.41316
949879.9339,67683.20307,6.17004566,5.90871987,4671-01,,X,31420.29924
949892.5314,67123.33363,5.195548818,6.856949349,4671-01,,X,27725.52718
